scenario_id,method,acc_n_success,acc_x_bias_m,acc_y_bias_m,acc_z_bias_m,acc_x_mae_m,acc_y_mae_m,acc_z_mae_m,acc_x_rmse_m,acc_y_rmse_m,acc_z_rmse_m,acc_x_std_m,acc_y_std_m,acc_z_std_m,acc_horizontal_mae_m,acc_horizontal_rmse_m,acc_horizontal_p50_m,acc_horizontal_p68_m,acc_horizontal_p90_m,acc_horizontal_p95_m,acc_horizontal_p99_m,acc_horizontal_max_m,acc_cep50_m,acc_cep95_m,acc_vertical_mae_m,acc_vertical_rmse_m,acc_vertical_p50_m,acc_vertical_p68_m,acc_vertical_p90_m,acc_vertical_p95_m,acc_vertical_p99_m,acc_vertical_max_m,acc_error_3d_mae_m,acc_error_3d_rmse_m,acc_error_3d_std_m,acc_error_3d_p50_m,acc_error_3d_p68_m,acc_error_3d_p75_m,acc_error_3d_p90_m,acc_error_3d_p95_m,acc_error_3d_p99_m,acc_error_3d_max_m,acc_sep50_m,acc_sep95_m,acc_error_ellipsoid_volume_m3
scenario-000032,UWB_SS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000033,UWB_SS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000034,UWB_SS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000035,UWB_SS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000036,UWB_DS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000037,UWB_DS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000038,UWB_DS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000039,UWB_DS_TWR,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000040,TDOA,100,-0.006481500413499917,-0.012868615998080202,0.07160652730733176,0.14090995306399517,0.1556617443222613,0.34267077572672955,0.1802776794969541,0.21328059066964247,0.4847257791709513,0.1801611275419765,0.21289201271697705,0.4794075366948983,0.230455888799442,0.27926448410279114,0.2061100880387578,0.26070258097604704,0.39562958159840733,0.44591845028474236,0.5493815460495037,1.3157372543350694,0.2061100880387578,0.44591845028474236,0.34267077572672955,0.4847257791709513,0.2625021155024143,0.36460134549511797,0.6530550023948718,0.7309678718565243,1.927604014624966,2.416057861358361,0.4397134330349416,0.5594173156723734,0.3458320833623016,0.36179492630343096,0.4598782316859341,0.5400104679983715,0.721095373001594,0.8812108155062054,1.9862921296871712,2.751090713131198,0.36179492630343096,0.8812108155062054,0.0683294956927395
scenario-000041,TDOA,100,-0.006481500413499917,-0.012868615998080202,0.07160652730733176,0.14090995306399517,0.1556617443222613,0.34267077572672955,0.1802776794969541,0.21328059066964247,0.4847257791709513,0.1801611275419765,0.21289201271697705,0.4794075366948983,0.230455888799442,0.27926448410279114,0.2061100880387578,0.26070258097604704,0.39562958159840733,0.44591845028474236,0.5493815460495037,1.3157372543350694,0.2061100880387578,0.44591845028474236,0.34267077572672955,0.4847257791709513,0.2625021155024143,0.36460134549511797,0.6530550023948718,0.7309678718565243,1.927604014624966,2.416057861358361,0.4397134330349416,0.5594173156723734,0.3458320833623016,0.36179492630343096,0.4598782316859341,0.5400104679983715,0.721095373001594,0.8812108155062054,1.9862921296871712,2.751090713131198,0.36179492630343096,0.8812108155062054,0.0683294956927395
scenario-000042,TDOA,100,-0.006481500413499917,-0.012868615998080202,0.07160652730733176,0.14090995306399517,0.1556617443222613,0.34267077572672955,0.1802776794969541,0.21328059066964247,0.4847257791709513,0.1801611275419765,0.21289201271697705,0.4794075366948983,0.230455888799442,0.27926448410279114,0.2061100880387578,0.26070258097604704,0.39562958159840733,0.44591845028474236,0.5493815460495037,1.3157372543350694,0.2061100880387578,0.44591845028474236,0.34267077572672955,0.4847257791709513,0.2625021155024143,0.36460134549511797,0.6530550023948718,0.7309678718565243,1.927604014624966,2.416057861358361,0.4397134330349416,0.5594173156723734,0.3458320833623016,0.36179492630343096,0.4598782316859341,0.5400104679983715,0.721095373001594,0.8812108155062054,1.9862921296871712,2.751090713131198,0.36179492630343096,0.8812108155062054,0.0683294956927395
scenario-000043,TDOA,100,-0.006481500413499917,-0.012868615998080202,0.07160652730733176,0.14090995306399517,0.1556617443222613,0.34267077572672955,0.1802776794969541,0.21328059066964247,0.4847257791709513,0.1801611275419765,0.21289201271697705,0.4794075366948983,0.230455888799442,0.27926448410279114,0.2061100880387578,0.26070258097604704,0.39562958159840733,0.44591845028474236,0.5493815460495037,1.3157372543350694,0.2061100880387578,0.44591845028474236,0.34267077572672955,0.4847257791709513,0.2625021155024143,0.36460134549511797,0.6530550023948718,0.7309678718565243,1.927604014624966,2.416057861358361,0.4397134330349416,0.5594173156723734,0.3458320833623016,0.36179492630343096,0.4598782316859341,0.5400104679983715,0.721095373001594,0.8812108155062054,1.9862921296871712,2.751090713131198,0.36179492630343096,0.8812108155062054,0.0683294956927395
scenario-000044,SX1280_RANGING,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000045,SX1280_RANGING,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000046,SX1280_RANGING,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000047,SX1280_RANGING,100,-0.005658156671529837,-0.011697896552691343,0.1292014937832899,0.11379080443969941,0.12731522777703325,0.29523957911433935,0.15004761128940988,0.16255861340034072,0.3874939302325674,0.1499408914097094,0.162137170343151,0.36531975031641567,0.18998301005371612,0.22122293833212522,0.16924978366268784,0.21771865245150337,0.3396618930015329,0.3946684169825126,0.5029288295362302,0.5480564728509072,0.16924978366268784,0.3946684169825126,0.29523957911433935,0.3874939302325674,0.19805592516611337,0.37549362834355254,0.6124291331335704,0.8199196888640071,1.0206874817354727,1.0869401261639071,0.3749745192546687,0.4461962958288438,0.24183722691329204,0.2857444402964991,0.4511998727515072,0.5523816098805315,0.7264215259117636,0.8798701903591429,1.0337250820235593,1.1265016620314847,0.2857444402964991,0.8798701903591429,0.036751214021324585
scenario-000048,UWB_SS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000049,UWB_SS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000050,UWB_SS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000051,UWB_SS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000052,UWB_DS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000053,UWB_DS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000054,UWB_DS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000055,UWB_DS_TWR,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000056,TDOA,100,832.0331348984547,1304.3980033832145,1359.0362685235461,834.4290997616076,1306.9260864997232,1362.8262931152296,6906.537929044336,11044.29209558749,10648.64549297113,6856.237089523602,10966.992921554485,10561.56575777531,1551.5278316660404,13025.999157760774,3.122913170201643,4.21775854355909,7.63350625019884,16.43563497941575,28416.002267408054,127341.99579816658,3.122913170201643,16.43563497941575,1362.8262931152296,10648.64549297113,3.8890288973738545,5.680600103980485,11.990238737435103,24.045547623051107,35950.94053021535,100465.51600592691,2075.910572767334,16824.693307545276,16696.1342887158,5.481319349198271,6.779886740672978,7.934281945236659,12.777095061580672,28.664713128939336,45870.88587137858,162201.42971070702,5.481319349198271,28.664713128939336,235123918.46101138
scenario-000057,TDOA,100,832.0331348984547,1304.3980033832145,1359.0362685235461,834.4290997616076,1306.9260864997232,1362.8262931152296,6906.537929044336,11044.29209558749,10648.64549297113,6856.237089523602,10966.992921554485,10561.56575777531,1551.5278316660404,13025.999157760774,3.122913170201643,4.21775854355909,7.63350625019884,16.43563497941575,28416.002267408054,127341.99579816658,3.122913170201643,16.43563497941575,1362.8262931152296,10648.64549297113,3.8890288973738545,5.680600103980485,11.990238737435103,24.045547623051107,35950.94053021535,100465.51600592691,2075.910572767334,16824.693307545276,16696.1342887158,5.481319349198271,6.779886740672978,7.934281945236659,12.777095061580672,28.664713128939336,45870.88587137858,162201.42971070702,5.481319349198271,28.664713128939336,235123918.46101138
scenario-000058,TDOA,100,832.0331348984547,1304.3980033832145,1359.0362685235461,834.4290997616076,1306.9260864997232,1362.8262931152296,6906.537929044336,11044.29209558749,10648.64549297113,6856.237089523602,10966.992921554485,10561.56575777531,1551.5278316660404,13025.999157760774,3.122913170201643,4.21775854355909,7.63350625019884,16.43563497941575,28416.002267408054,127341.99579816658,3.122913170201643,16.43563497941575,1362.8262931152296,10648.64549297113,3.8890288973738545,5.680600103980485,11.990238737435103,24.045547623051107,35950.94053021535,100465.51600592691,2075.910572767334,16824.693307545276,16696.1342887158,5.481319349198271,6.779886740672978,7.934281945236659,12.777095061580672,28.664713128939336,45870.88587137858,162201.42971070702,5.481319349198271,28.664713128939336,235123918.46101138
scenario-000059,TDOA,100,832.0331348984547,1304.3980033832145,1359.0362685235461,834.4290997616076,1306.9260864997232,1362.8262931152296,6906.537929044336,11044.29209558749,10648.64549297113,6856.237089523602,10966.992921554485,10561.56575777531,1551.5278316660404,13025.999157760774,3.122913170201643,4.21775854355909,7.63350625019884,16.43563497941575,28416.002267408054,127341.99579816658,3.122913170201643,16.43563497941575,1362.8262931152296,10648.64549297113,3.8890288973738545,5.680600103980485,11.990238737435103,24.045547623051107,35950.94053021535,100465.51600592691,2075.910572767334,16824.693307545276,16696.1342887158,5.481319349198271,6.779886740672978,7.934281945236659,12.777095061580672,28.664713128939336,45870.88587137858,162201.42971070702,5.481319349198271,28.664713128939336,235123918.46101138
scenario-000060,SX1280_RANGING,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000061,SX1280_RANGING,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000062,SX1280_RANGING,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000063,SX1280_RANGING,100,-0.11486517243664944,-0.39038982862650484,-0.9270869493586901,1.9524291345808904,1.8624986903735303,6.804492376216546,2.4799939182641912,2.3424254807656957,7.490731116883825,2.4773324013520015,2.309665108764768,7.433139474931194,2.9744293813448786,3.4113526595131995,2.829823948269036,3.555254794932524,5.330704573958108,6.095083248060618,7.128135853277279,7.171634165549121,2.829823948269036,6.095083248060618,6.804492376216546,7.490731116883825,7.176053846541276,8.052480171948947,10.694259767520872,11.468618740586843,14.128302508177496,15.02032314933906,7.761433996386038,8.230940385704379,2.740168234390442,7.711997931661081,8.504396923107176,8.872725258946772,11.171956112024514,12.482531032715762,14.499025784394153,15.175665760837433,7.711997931661081,12.482531032715762,179.8518022096063
scenario-000064,UWB_SS_TWR,100,-0.002587509588969601,0.009317977193224278,-0.03091972169050542,0.10588718989297574,0.10680204682579975,0.20529700237900866,0.13415161271144854,0.13794701965044634,0.2681788054819899,0.13412665651245267,0.13763195679589527,0.26639039494758193,0.16538229215437542,0.1924215045766016,0.14423969980483892,0.18918351661640007,0.31901467694729996,0.38176101868559575,0.41951374119938545,0.47499087747360774,0.14423969980483892,0.38176101868559575,0.20529700237900866,0.2681788054819899,0.1490599435583262,0.2752513055785604,0.4721047601230746,0.5642016743545718,0.6761592447448995,0.6878519674119445,0.28593774637548425,0.33006954893366053,0.16488029697625886,0.259397203296051,0.3363579631863987,0.37258791582982254,0.5258183992030405,0.6113123106160281,0.693270052916948,0.7255325014689585,0.259397203296051,0.6113123106160281,0.019107746182177858
scenario-000065,UWB_SS_TWR,100,-0.002587509588969601,0.009317977193224278,-0.03091972169050542,0.10588718989297574,0.10680204682579975,0.20529700237900866,0.13415161271144854,0.13794701965044634,0.2681788054819899,0.13412665651245267,0.13763195679589527,0.26639039494758193,0.16538229215437542,0.1924215045766016,0.14423969980483892,0.18918351661640007,0.31901467694729996,0.38176101868559575,0.41951374119938545,0.47499087747360774,0.14423969980483892,0.38176101868559575,0.20529700237900866,0.2681788054819899,0.1490599435583262,0.2752513055785604,0.4721047601230746,0.5642016743545718,0.6761592447448995,0.6878519674119445,0.28593774637548425,0.33006954893366053,0.16488029697625886,0.259397203296051,0.3363579631863987,0.37258791582982254,0.5258183992030405,0.6113123106160281,0.693270052916948,0.7255325014689585,0.259397203296051,0.6113123106160281,0.019107746182177858
