scenario_id,method,path_id,path_type,sample_count,path_3d_length_m,horizontal_path_length_m,vertical_travel_m,duration_s,mean_speed_m_s,max_speed_m_s,vertical_speed_m_s,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,error_3d_p95_m,cross_track_rmse_m,along_track_rmse_m,dropouts,longest_outage
scenario-000016,UWB_SS_TWR,scenario-000016-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000017,UWB_SS_TWR,scenario-000017-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000018,UWB_SS_TWR,scenario-000018-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000019,UWB_SS_TWR,scenario-000019-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000020,UWB_DS_TWR,scenario-000020-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000021,UWB_DS_TWR,scenario-000021-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000022,UWB_DS_TWR,scenario-000022-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000023,UWB_DS_TWR,scenario-000023-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000024,TDOA,scenario-000024-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,21395.603436835074,333262.26962903974,333948.3675730802,237748.72459521133,331661.9871552037,39010.74827514286,0,0
scenario-000025,TDOA,scenario-000025-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,21395.603436835074,333262.26962903974,333948.3675730802,237748.72459521133,331661.9871552037,39010.74827514286,0,0
